1210,"MOTHERSON","Samvardhana Motherson International Limited","MOTHERSON.NS"
1211,"MOTILALOFS","Motilal Oswal Financial Services Limited","MOTILALOFS.NS"
1212,"MOTISONS","Motisons Jewellers Limited","MOTISONS.NS"
1213,"MOTOGENFIN","The Motor & General Finance Limited","MOTOGENFIN.NS"
1214,"MPHASIS","MphasiS Limited","MPHASIS.NS"
1215,"MPSLTD","MPS Limited","MPSLTD.NS"
1216,"MRF","MRF Limited","MRF.NS"
1217,"MRPL","Mangalore Refinery and Petrochemicals Limited","MRPL.NS"
1218,"MSPL","MSP Steel & Power Limited","MSPL.NS"
1219,"MSTCLTD","Mstc Limited","MSTCLTD.NS"
1220,"MSUMI","Motherson Sumi Wiring India Limited","MSUMI.NS"
1221,"MTARTECH","Mtar Technologies Limited","MTARTECH.NS"
1222,"MTEDUCARE","MT Educare Limited","MTEDUCARE.NS"
1223,"MTNL","Mahanagar Telephone Nigam Limited","MTNL.NS"
1224,"MUFIN","Mufin Green Finance Limited","MUFIN.NS"
1225,"MUFTI","Credo Brands Marketing Limited","MUFTI.NS"
1226,"MUKANDLTD","Mukand Limited","MUKANDLTD.NS"
1227,"MUKKA","Mukka Proteins Limited","MUKKA.NS"
1228,"MUKTAARTS","Mukta Arts Limited","MUKTAARTS.NS"
1229,"MUNJALAU","Munjal Auto Industries Limited","MUNJALAU.NS"
1230,"MUNJALSHOW","Munjal Showa Limited","MUNJALSHOW.NS"
1231,"MURUDCERA","Murudeshwar Ceramics Limited","MURUDCERA.NS"
1232,"MUTHOOTCAP","Muthoot Capital Services Limited","MUTHOOTCAP.NS"
1233,"MUTHOOTFIN","Muthoot Finance Limited","MUTHOOTFIN.NS"
1234,"MUTHOOTMF","Muthoot Microfin Limited","MUTHOOTMF.NS"
1235,"MVGJL","Manoj Vaibhav Gems N Jewellers Limited","MVGJL.NS"
1236,"NACLIND","NACL Industries Limited","NACLIND.NS"
1237,"NAGAFERT","Nagarjuna Fertilizers and Chemicals Limited","NAGAFERT.NS"
1238,"NAGREEKCAP","Nagreeka Capital & Infrastructure Limited","NAGREEKCAP.NS"
1239,"NAGREEKEXP","Nagreeka Exports Limited","NAGREEKEXP.NS"
1240,"NAHARCAP","Nahar Capital and Financial Services Limited","NAHARCAP.NS"
1241,"NAHARINDUS","Nahar Industrial Enterprises Limited","NAHARINDUS.NS"
1242,"NAHARPOLY","Nahar Poly Films Limited","NAHARPOLY.NS"
1243,"NAHARSPING","Nahar Spinning Mills Limited","NAHARSPING.NS"
1244,"NAM-INDIA","Nippon Life India Asset Management Limited","NAM-INDIA.NS"
1245,"NARMADA","Narmada Agrobase Limited","NARMADA.NS"
1246,"NATCAPSUQ","Natural Capsules Limited","NATCAPSUQ.NS"
1247,"NATCOPHARM","Natco Pharma Limited","NATCOPHARM.NS"
1248,"NATHBIOGEN","Nath Bio-Genes (India) Limited","NATHBIOGEN.NS"
1249,"NATIONALUM","National Aluminium Company Limited","NATIONALUM.NS"
1250,"NAUKRI","Info Edge (India) Limited","NAUKRI.NS"
1251,"NAVA","NAVA LIMITED","NAVA.NS"
1252,"NAVINFLUOR","Navin Fluorine International Limited","NAVINFLUOR.NS"
1253,"NAVKARCORP","Navkar Corporation Limited","NAVKARCORP.NS"
1254,"NAVKARURB","Navkar Urbanstructure Limited","NAVKARURB.NS"
1255,"NAVNETEDUL","Navneet Education Limited","NAVNETEDUL.NS"
1256,"NAZARA","Nazara Technologies Limited","NAZARA.NS"
1257,"NBCC","NBCC (India) Limited","NBCC.NS"
1258,"NBIFIN","N. B. I. Industrial Finance Company Limited","NBIFIN.NS"
1259,"NCC","NCC Limited","NCC.NS"
1260,"NCLIND","NCL Industries Limited","NCLIND.NS"
1261,"NDGL","Naga Dhunseri Group Limited","NDGL.NS"
1262,"NDL","Nandan Denim Limited","NDL.NS"
1263,"NDLVENTURE","NDL Ventures Limited","NDLVENTURE.NS"
1264,"NDRAUTO","Ndr Auto Components Limited","NDRAUTO.NS"
1265,"NDTV","New Delhi Television Limited","NDTV.NS"
1266,"NECCLTD","North Eastern Carrying Corporation Limited","NECCLTD.NS"
1267,"NECLIFE","Nectar Lifesciences Limited","NECLIFE.NS"
1268,"NELCAST","Nelcast Limited","NELCAST.NS"
1269,"NELCO","NELCO Limited","NELCO.NS"
1270,"NEOGEN","Neogen Chemicals Limited","NEOGEN.NS"
1271,"NESCO","Nesco Limited","NESCO.NS"
1272,"NESTLEIND","Nestle India Limited","NESTLEIND.NS"
1273,"NETWEB","Netweb Technologies India Limited","NETWEB.NS"
1274,"NETWORK18","Network18 Media & Investments Limited","NETWORK18.NS"
1275,"NEULANDLAB","Neuland Laboratories Limited","NEULANDLAB.NS"
1276,"NEWGEN","Newgen Software Technologies Limited","NEWGEN.NS"
1277,"NEXTMEDIA","Next Mediaworks Limited","NEXTMEDIA.NS"
1278,"NFL","National Fertilizers Limited","NFL.NS"
1279,"NGIL","Nakoda Group of Industries Limited","NGIL.NS"
1280,"NGLFINE","NGL Fine-Chem Limited","NGLFINE.NS"
1281,"NH","Narayana Hrudayalaya Ltd.","NH.NS"
1282,"NHPC","NHPC Limited","NHPC.NS"
1283,"NIACL","The New India Assurance Company Limited","NIACL.NS"
1284,"NIBE","NIBE Limited","NIBE.NS"
1285,"NIBL","NRB Industrial Bearings Limited","NIBL.NS"
1286,"NIITLTD","NIIT Limited","NIITLTD.NS"
1287,"NIITMTS","NIIT Learning Systems Limited","NIITMTS.NS"
1288,"NILAINFRA","Nila Infrastructures Limited","NILAINFRA.NS"
1289,"NILASPACES","Nila Spaces Limited","NILASPACES.NS"
1290,"NILKAMAL","Nilkamal Limited","NILKAMAL.NS"
1291,"NINSYS","NINtec Systems Limited","NINSYS.NS"
1292,"NIPPOBATRY","Indo-National Limited","NIPPOBATRY.NS"
1293,"NIRAJ","Niraj Cement Structurals Limited","NIRAJ.NS"
1294,"NIRAJISPAT","Niraj Ispat Industries Limited","NIRAJISPAT.NS"
1295,"NITCO","Nitco Limited","NITCO.NS"
1296,"NITINSPIN","Nitin Spinners Limited","NITINSPIN.NS"
1297,"NITIRAJ","Nitiraj Engineers Limited","NITIRAJ.NS"
1298,"NIVABUPA","Niva Bupa Health Insurance Company Limited","NIVABUPA.NS"
1299,"NKIND","NK Industries Limited","NKIND.NS"
1300,"NLCINDIA","NLC India Limited","NLCINDIA.NS"
1301,"NMDC","NMDC Limited","NMDC.NS"
1302,"NOCIL","NOCIL Limited","NOCIL.NS"
1303,"NOIDATOLL","Noida Toll Bridge Company Limited","NOIDATOLL.NS"
1304,"NORBTEAEXP","Norben Tea & Exports Limited","NORBTEAEXP.NS"
1305,"NORTHARC","Northern Arc Capital Limited","NORTHARC.NS"
1306,"NOVAAGRI","Nova Agritech Limited","NOVAAGRI.NS"
1307,"NPST","Network People Services Technologies Limited","NPST.NS"
1308,"NRAIL","N R Agarwal Industries Limited","NRAIL.NS"
1309,"NRBBEARING","NRB Bearing Limited","NRBBEARING.NS"
1310,"NRL","Nupur Recyclers Limited","NRL.NS"
1311,"NSIL","Nalwa Sons Investments Limited","NSIL.NS"
1312,"NSLNISP","NMDC Steel Limited","NSLNISP.NS"
1313,"NTPC","NTPC Limited","NTPC.NS"
1314,"NTPCGREEN","NTPC Green Energy Limited","NTPCGREEN.NS"
1315,"NUCLEUS","Nucleus Software Exports Limited","NUCLEUS.NS"
1316,"NURECA","Nureca Limited","NURECA.NS"
1317,"NUVAMA","Nuvama Wealth Management Limited","NUVAMA.NS"
1318,"NUVOCO","Nuvoco Vistas Corporation Limited","NUVOCO.NS"
1319,"NYKAA","FSN E-Commerce Ventures Limited","NYKAA.NS"
1320,"OAL","Oriental Aromatics Limited","OAL.NS"
1321,"OBCL","Orissa Bengal Carrier Limited","OBCL.NS"
1322,"OBEROIRLTY","Oberoi Realty Limited","OBEROIRLTY.NS"
1323,"OCCL","Oriental Carbon & Chemicals Limited","OCCL.NS"
1324,"OCCLLTD","OCCL Limited","OCCLLTD.NS"
1325,"ODIGMA","Odigma Consultancy Solutions Limited","ODIGMA.NS"
1326,"OFSS","Oracle Financial Services Software Limited","OFSS.NS"
1327,"OIL","Oil India Limited","OIL.NS"
1328,"OILCOUNTUB","Oil Country Tubular Limited","OILCOUNTUB.NS"
1329,"OLAELEC","Ola Electric Mobility Limited","OLAELEC.NS"
1330,"OLECTRA","Olectra Greentech Limited","OLECTRA.NS"
1331,"OMAXAUTO","Omax Autos Limited","OMAXAUTO.NS"
1332,"OMAXE","Omaxe Limited","OMAXE.NS"
1333,"OMINFRAL","OM INFRA LIMITED","OMINFRAL.NS"
1334,"OMKARCHEM","Omkar Speciality Chemicals Limited","OMKARCHEM.NS"
1335,"ONELIFECAP","Onelife Capital Advisors Limited","ONELIFECAP.NS"
1336,"ONEPOINT","One Point One Solutions Limited","ONEPOINT.NS"
1337,"ONESOURCE","Onesource Specialty Pharma Limited","ONESOURCE.NS"
1338,"ONGC","Oil & Natural Gas Corporation Limited","ONGC.NS"
1339,"ONMOBILE","OnMobile Global Limited","ONMOBILE.NS"
1340,"ONWARDTEC","Onward Technologies Limited","ONWARDTEC.NS"
1341,"OPTIEMUS","Optiemus Infracom Limited","OPTIEMUS.NS"
1342,"ORBTEXP","Orbit Exports Limited","ORBTEXP.NS"
1343,"ORCHASP","Orchasp Limited","ORCHASP.NS"
1344,"ORCHPHARMA","Orchid Pharma Limited","ORCHPHARMA.NS"
1345,"ORICONENT","Oricon Enterprises Limited","ORICONENT.NS"
1346,"ORIENTALTL","Oriental Trimex Limited","ORIENTALTL.NS"
1347,"ORIENTBELL","Orient Bell Limited","ORIENTBELL.NS"
1348,"ORIENTCEM","Orient Cement Limited","ORIENTCEM.NS"
1349,"ORIENTCER","ORIENT CERATECH LIMITED","ORIENTCER.NS"
1350,"ORIENTELEC","Orient Electric Limited","ORIENTELEC.NS"
1351,"ORIENTHOT","Oriental Hotels Limited","ORIENTHOT.NS"
1352,"ORIENTLTD","Orient Press Limited","ORIENTLTD.NS"
1353,"ORIENTPPR","Orient Paper & Industries Limited","ORIENTPPR.NS"
1354,"ORIENTTECH","Orient Technologies Limited","ORIENTTECH.NS"
1355,"ORISSAMINE","The Orissa Minerals Development Company Limited","ORISSAMINE.NS"
1356,"ORTEL","Ortel Communications Limited","ORTEL.NS"
1357,"ORTINGLOBE","ORTIN GLOBAL LIMITED","ORTINGLOBE.NS"
1358,"OSIAHYPER","Osia Hyper Retail Limited","OSIAHYPER.NS"
1359,"OSWALAGRO","Oswal Agro Mills Limited","OSWALAGRO.NS"
1360,"OSWALGREEN","Oswal Greentech Limited","OSWALGREEN.NS"
1361,"OSWALSEEDS","ShreeOswal Seeds And Chemicals Limited","OSWALSEEDS.NS"
1362,"PAGEIND","Page Industries Limited","PAGEIND.NS"
1363,"PAISALO","Paisalo Digital Limited","PAISALO.NS"
1364,"PAKKA","PAKKA LIMITED","PAKKA.NS"
1365,"PALASHSECU","Palash Securities Limited","PALASHSECU.NS"
1366,"PALREDTEC","Palred Technologies Limited","PALREDTEC.NS"
1367,"PANACEABIO","Panacea Biotec Limited","PANACEABIO.NS"
1368,"PANACHE","Panache Digilife Limited","PANACHE.NS"
1369,"PANAMAPET","Panama Petrochem Limited","PANAMAPET.NS"
1370,"PANSARI","Pansari Developers Limited","PANSARI.NS"
1371,"PAR","Par Drugs And Chemicals Limited","PAR.NS"
1372,"PARACABLES","Paramount Communications Limited","PARACABLES.NS"
1373,"PARADEEP","Paradeep Phosphates Limited","PARADEEP.NS"
1374,"PARAGMILK","Parag Milk Foods Limited","PARAGMILK.NS"
1375,"PARAS","Paras Defence and Space Technologies Limited","PARAS.NS"
1376,"PARASPETRO","Paras Petrofils Limited","PARASPETRO.NS"
1377,"PARKHOTELS","Apeejay Surrendra Park Hotels Limited","PARKHOTELS.NS"
1378,"PARSVNATH","Parsvnath Developers Limited","PARSVNATH.NS"
1379,"PASUPTAC","Pasupati Acrylon Limited","PASUPTAC.NS"
1380,"PATANJALI","Patanjali Foods Limited","PATANJALI.NS"
1381,"PATELENG","Patel Engineering Limited","PATELENG.NS"
1382,"PATINTLOG","Patel Integrated Logistics Limited","PATINTLOG.NS"
1383,"PAVNAIND","Pavna Industries Limited","PAVNAIND.NS"
1384,"PAYTM","One 97 Communications Limited","PAYTM.NS"
1385,"PCBL","PCBL Chemical Limited","PCBL.NS"
1386,"PCJEWELLER","PC Jeweller Limited","PCJEWELLER.NS"
1387,"PDMJEPAPER","Pudumjee Paper Products Limited","PDMJEPAPER.NS"
1388,"PDSL","PDS Limited","PDSL.NS"
1389,"PEARLPOLY","Pearl Polymers Limited","PEARLPOLY.NS"
1390,"PEL","Piramal Enterprises Limited","PEL.NS"
1391,"PENIND","Pennar Industries Limited","PENIND.NS"
1392,"PENINLAND","Peninsula Land Limited","PENINLAND.NS"
1393,"PERSISTENT","Persistent Systems Limited","PERSISTENT.NS"
1394,"PETRONET","Petronet LNG Limited","PETRONET.NS"
1395,"PFC","Power Finance Corporation Limited","PFC.NS"
1396,"PFIZER","Pfizer Limited","PFIZER.NS"
1397,"PFOCUS","Prime Focus Limited","PFOCUS.NS"
1398,"PFS","PTC India Financial Services Limited","PFS.NS"
1399,"PGEL","PG Electroplast Limited","PGEL.NS"
1400,"PGHH","Procter & Gamble Hygiene and Health Care Limited","PGHH.NS"
1401,"PGHL","Procter & Gamble Health Limited","PGHL.NS"
1402,"PGIL","Pearl Global Industries Limited","PGIL.NS"
1403,"PHOENIXLTD","The Phoenix Mills Limited","PHOENIXLTD.NS"
1404,"PIDILITIND","Pidilite Industries Limited","PIDILITIND.NS"
1405,"PIGL","Power & Instrumentation (Gujarat) Limited","PIGL.NS"
1406,"PIIND","PI Industries Limited","PIIND.NS"
1407,"PILANIINVS","Pilani Investment and Industries Corporation Limited","PILANIINVS.NS"
1408,"PILITA","PIL ITALICA LIFESTYLE LIMITED","PILITA.NS"
1409,"PIONEEREMB","Pioneer Embroideries Limited","PIONEEREMB.NS"
1410,"PITTIENG","Pitti Engineering Limited","PITTIENG.NS"
1411,"PIXTRANS","Pix Transmissions Limited","PIXTRANS.NS"
1412,"PKTEA","The Peria Karamalai Tea & Produce Company Limited","PKTEA.NS"
1413,"PLASTIBLEN","Plastiblends India Limited","PLASTIBLEN.NS"
1414,"PLATIND","Platinum Industries Limited","PLATIND.NS"
1415,"PLAZACABLE","Plaza Wires Limited","PLAZACABLE.NS"
1416,"PNB","Punjab National Bank","PNB.NS"
1417,"PNBGILTS","PNB Gilts Limited","PNBGILTS.NS"
1418,"PNBHOUSING","PNB Housing Finance Limited","PNBHOUSING.NS"
1419,"PNC","Pritish Nandy Communications Limited","PNC.NS"
1420,"PNCINFRA","PNC Infratech Limited","PNCINFRA.NS"
1421,"PNGJL","P N Gadgil Jewellers Limited","PNGJL.NS"
1422,"POCL","Pondy Oxides & Chemicals Limited","POCL.NS"
1423,"PODDARMENT","Poddar Pigments Limited","PODDARMENT.NS"
1424,"POKARNA","Pokarna Limited","POKARNA.NS"
1425,"POLICYBZR","PB Fintech Limited","POLICYBZR.NS"
1426,"POLYCAB","Polycab India Limited","POLYCAB.NS"
1427,"POLYMED","Poly Medicure Limited","POLYMED.NS"
1428,"POLYPLEX","Polyplex Corporation Limited","POLYPLEX.NS"
1429,"PONNIERODE","Ponni Sugars (Erode) Limited","PONNIERODE.NS"
1430,"POONAWALLA","Poonawalla Fincorp Limited","POONAWALLA.NS"
1431,"POWERGRID","Power Grid Corporation of India Limited","POWERGRID.NS"
1432,"POWERINDIA","Hitachi Energy India Limited","POWERINDIA.NS"
1433,"POWERMECH","Power Mech Projects Limited","POWERMECH.NS"
1434,"PPAP","PPAP Automotive Limited","PPAP.NS"
1435,"PPL","Prakash Pipes Limited","PPL.NS"
1436,"PPLPHARMA","Piramal Pharma Limited","PPLPHARMA.NS"
1437,"PRABHA","Prabha Energy Limited","PRABHA.NS"
1438,"PRAENG","Prajay Engineers Syndicate Limited","PRAENG.NS"
1439,"PRAJIND","Praj Industries Limited","PRAJIND.NS"
1440,"PRAKASH","Prakash Industries Limited","PRAKASH.NS"
1441,"PRAKASHSTL","Prakash Steelage Limited","PRAKASHSTL.NS"
1442,"PRAXIS","Praxis Home Retail Limited","PRAXIS.NS"
1443,"PRECAM","Precision Camshafts Limited","PRECAM.NS"
1444,"PRECOT","Precot Limited","PRECOT.NS"
1445,"PRECWIRE","Precision Wires India Limited","PRECWIRE.NS"
1446,"PREMEXPLN","Premier Explosives Limited","PREMEXPLN.NS"
1447,"PREMIER","Premier Limited","PREMIER.NS"
1448,"PREMIERENE","Premier Energies Limited","PREMIERENE.NS"
1449,"PREMIERPOL","Premier Polyfilm Limited","PREMIERPOL.NS"
1450,"PRESTIGE","Prestige Estates Projects Limited","PRESTIGE.NS"
1451,"PRICOLLTD","Pricol Limited","PRICOLLTD.NS"
1452,"PRIMESECU","Prime Securities Limited","PRIMESECU.NS"
1453,"PRIMO","Primo Chemicals Limited","PRIMO.NS"
1454,"PRINCEPIPE","Prince Pipes And Fittings Limited","PRINCEPIPE.NS"
1455,"PRITI","Priti International Limited","PRITI.NS"
1456,"PRITIKAUTO","Pritika Auto Industries Limited","PRITIKAUTO.NS"
1457,"PRIVISCL","Privi Speciality Chemicals Limited","PRIVISCL.NS"
1458,"PROTEAN","Protean eGov Technologies Limited","PROTEAN.NS"
1459,"PROZONER","Prozone Realty Limited","PROZONER.NS"
1460,"PRSMJOHNSN","Prism Johnson Limited","PRSMJOHNSN.NS"
1461,"PRUDENT","Prudent Corporate Advisory Services Limited","PRUDENT.NS"
1462,"PRUDMOULI","Prudential Sugar Corporation Limited","PRUDMOULI.NS"
1463,"PSB","Punjab & Sind Bank","PSB.NS"
1464,"PSPPROJECT","PSP Projects Limited","PSPPROJECT.NS"
1465,"PTC","PTC India Limited","PTC.NS"
1466,"PTCIL","PTC Industries Limited","PTCIL.NS"
1467,"PTL","PTL Enterprises Limited","PTL.NS"
1468,"PUNJABCHEM","Punjab Chemicals & Crop Protection Limited","PUNJABCHEM.NS"
1469,"PURVA","Puravankara Limited","PURVA.NS"
1470,"PVP","PVP Ventures Limited","PVP.NS"
1471,"PVRINOX","PVR INOX Limited","PVRINOX.NS"
1472,"PVSL","Popular Vehicles and Services Limited","PVSL.NS"
1473,"PYRAMID","Pyramid Technoplast Limited","PYRAMID.NS"
1474,"QPOWER","Quality Power Electrical Equipments Limited","QPOWER.NS"
1475,"QUADFUTURE","Quadrant Future Tek Limited","QUADFUTURE.NS"
1476,"QUESS","Quess Corp Limited","QUESS.NS"
1477,"QUICKHEAL","Quick Heal Technologies Limited","QUICKHEAL.NS"
1478,"RACE","Race Eco Chain Limited","RACE.NS"
1479,"RACLGEAR","RACL Geartech Limited","RACLGEAR.NS"
1480,"RADAAN","Radaan Mediaworks India Limited","RADAAN.NS"
1481,"RADHIKAJWE","Radhika Jeweltech Limited","RADHIKAJWE.NS"
1482,"RADIANTCMS","Radiant Cash Management Services Limited","RADIANTCMS.NS"
1483,"RADICO","Radico Khaitan Limited","RADICO.NS"
1484,"RADIOCITY","Music Broadcast Limited","RADIOCITY.NS"
1485,"RAILTEL","Railtel Corporation Of India Limited","RAILTEL.NS"
1486,"RAIN","Rain Industries Limited","RAIN.NS"
1487,"RAINBOW","Rainbow Childrens Medicare Limited","RAINBOW.NS"
1488,"RAJESHEXPO","Rajesh Exports Limited","RAJESHEXPO.NS"
1489,"RAJMET","Rajnandini Metal Limited","RAJMET.NS"
1490,"RAJRATAN","Rajratan Global Wire Limited","RAJRATAN.NS"
1491,"RAJRILTD","Raj Rayon Industries Limited","RAJRILTD.NS"
1492,"RAJSREESUG","Rajshree Sugars & Chemicals Limited","RAJSREESUG.NS"
1493,"RAJTV","Raj Television Network Limited","RAJTV.NS"
1494,"RALLIS","Rallis India Limited","RALLIS.NS"
1495,"RAMANEWS","Shree Rama Newsprint Limited","RAMANEWS.NS"
1496,"RAMAPHO","Rama Phosphates Limited","RAMAPHO.NS"
1497,"RAMASTEEL","Rama Steel Tubes Limited","RAMASTEEL.NS"
1498,"RAMCOCEM","The Ramco Cements Limited","RAMCOCEM.NS"
1499,"RAMCOIND","Ramco Industries Limited","RAMCOIND.NS"
1500,"RAMCOSYS","Ramco Systems Limited","RAMCOSYS.NS"
1501,"RAMKY","Ramky Infrastructure Limited","RAMKY.NS"
1502,"RAMRAT","Ram Ratna Wires Limited","RAMRAT.NS"
1503,"RANASUG","Rana Sugars Limited","RANASUG.NS"
1504,"RANEHOLDIN","Rane Holdings Limited","RANEHOLDIN.NS"
1505,"RATEGAIN","Rategain Travel Technologies Limited","RATEGAIN.NS"
1506,"RATNAMANI","Ratnamani Metals & Tubes Limited","RATNAMANI.NS"
1507,"RATNAVEER","Ratnaveer Precision Engineering Limited","RATNAVEER.NS"
1508,"RAYMOND","Raymond Limited","RAYMOND.NS"
1509,"RAYMONDLSL","Raymond Lifestyle Limited","RAYMONDLSL.NS"
1510,"RBA","Restaurant Brands Asia Limited","RBA.NS"
1511,"RBLBANK","RBL Bank Limited","RBLBANK.NS"
1512,"RBZJEWEL","RBZ Jewellers Limited","RBZJEWEL.NS"
1513,"RCF","Rashtriya Chemicals and Fertilizers Limited","RCF.NS"
1514,"RCOM","Reliance Communications Limited","RCOM.NS"
1515,"RECLTD","REC Limited","RECLTD.NS"
1516,"REDINGTON","Redington Limited","REDINGTON.NS"
1517,"REDTAPE","Redtape Limited","REDTAPE.NS"
1518,"REFEX","Refex Industries Limited","REFEX.NS"
1519,"REGENCERAM","Regency Ceramics Limited","REGENCERAM.NS"
1520,"RELAXO","Relaxo Footwears Limited","RELAXO.NS"
1521,"RELCHEMQ","Reliance Chemotex Industries Limited","RELCHEMQ.NS"
1522,"RELIABLE","Reliable Data Services Limited","RELIABLE.NS"
1523,"RELIANCE","Reliance Industries Limited","RELIANCE.NS"
1524,"RELIGARE","Religare Enterprises Limited","RELIGARE.NS"
1525,"RELINFRA","Reliance Infrastructure Limited","RELINFRA.NS"
1526,"RELTD","Ravindra Energy Limited","RELTD.NS"
1527,"REMSONSIND","Remsons Industries Limited","REMSONSIND.NS"
1528,"RENUKA","Shree Renuka Sugars Limited","RENUKA.NS"
1529,"REPCOHOME","Repco Home Finance Limited","REPCOHOME.NS"
1530,"REPL","Rudrabhishek Enterprises Limited","REPL.NS"
1531,"REPRO","Repro India Limited","REPRO.NS"
1532,"RESPONIND","Responsive Industries Limited","RESPONIND.NS"
1533,"RETAIL","JHS Svendgaard Retail Ventures Limited","RETAIL.NS"
1534,"RGL","Renaissance Global Limited","RGL.NS"
1535,"RHFL","Reliance Home Finance Limited","RHFL.NS"
1536,"RHIM","RHI MAGNESITA INDIA LIMITED","RHIM.NS"
1537,"RHL","Robust Hotels Limited","RHL.NS"
1538,"RICOAUTO","Rico Auto Industries Limited","RICOAUTO.NS"
1539,"RIIL","Reliance Industrial Infrastructure Limited","RIIL.NS"
1540,"RISHABH","Rishabh Instruments Limited","RISHABH.NS"
1541,"RITCO","Ritco Logistics Limited","RITCO.NS"
1542,"RITES","RITES Limited","RITES.NS"
1543,"RKDL","Ravi Kumar Distilleries Limited","RKDL.NS"
1544,"RKEC","RKEC Projects Limited","RKEC.NS"
1545,"RKFORGE","Ramkrishna Forgings Limited","RKFORGE.NS"
1546,"RKSWAMY","R K Swamy Limited","RKSWAMY.NS"
1547,"RML","Rane (Madras) Limited","RML.NS"
1548,"ROHLTD","Royal Orchid Hotels Limited","ROHLTD.NS"
1549,"ROLEXRINGS","Rolex Rings Limited","ROLEXRINGS.NS"
1550,"ROLLT","Rollatainers Limited","ROLLT.NS"
1551,"ROLTA","Rolta India Limited","ROLTA.NS"
1552,"ROML","Raj Oil Mills Limited","ROML.NS"
1553,"ROSSARI","Rossari Biotech Limited","ROSSARI.NS"
1554,"ROSSELLIND","Rossell India Limited","ROSSELLIND.NS"
1555,"ROSSTECH","Rossell Techsys Limited","ROSSTECH.NS"
1556,"ROTO","Roto Pumps Limited","ROTO.NS"
1557,"ROUTE","ROUTE MOBILE LIMITED","ROUTE.NS"
1558,"RPEL","Raghav Productivity Enhancers Limited","RPEL.NS"
1559,"RPGLIFE","RPG Life Sciences Limited","RPGLIFE.NS"
1560,"RPOWER","Reliance Power Limited","RPOWER.NS"
1561,"RPPINFRA","R.P.P. Infra Projects Limited","RPPINFRA.NS"
1562,"RPPL","Rajshree Polypack Limited","RPPL.NS"
1563,"RPSGVENT","RPSG VENTURES LIMITED","RPSGVENT.NS"
1564,"RPTECH","Rashi Peripherals Limited","RPTECH.NS"
1565,"RRKABEL","R R Kabel Limited","RRKABEL.NS"
1566,"RSSOFTWARE","R. S. Software (India) Limited","RSSOFTWARE.NS"
1567,"RSWM","RSWM Limited","RSWM.NS"
1568,"RSYSTEMS","R Systems International Limited","RSYSTEMS.NS"
1569,"RTNINDIA","RattanIndia Enterprises Limited","RTNINDIA.NS"
1570,"RTNPOWER","RattanIndia Power Limited","RTNPOWER.NS"
1571,"RUBFILA","Rubfila International Limited","RUBFILA.NS"
1572,"RUBYMILLS","The Ruby Mills Limited","RUBYMILLS.NS"
1573,"RUCHINFRA","Ruchi Infrastructure Limited","RUCHINFRA.NS"
1574,"RUCHIRA","Ruchira Papers Limited","RUCHIRA.NS"
1575,"RUPA","Rupa & Company Limited","RUPA.NS"
1576,"RUSHIL","Rushil Decor Limited","RUSHIL.NS"
1577,"RUSTOMJEE","Keystone Realtors Limited","RUSTOMJEE.NS"
1578,"RVHL","Ravinder Heights Limited","RVHL.NS"
1579,"RVNL","Rail Vikas Nigam Limited","RVNL.NS"
1580,"RVTH","Revathi Equipment India Limited","RVTH.NS"
1581,"S&SPOWER","S&S Power Switchgears Limited","S&SPOWER.NS"
1582,"SABEVENTS","Sab Events & Governance Now Media Limited","SABEVENTS.NS"
1583,"SABTNL","Sri Adhikari Brothers Television Network Limited","SABTNL.NS"
1584,"SADBHAV","Sadbhav Engineering Limited","SADBHAV.NS"
1585,"SADBHIN","Sadbhav Infrastructure Project Limited","SADBHIN.NS"
1586,"SADHNANIQ","Sadhana Nitrochem Limited","SADHNANIQ.NS"
1587,"SAFARI","Safari Industries (India) Limited","SAFARI.NS"
1588,"SAGARDEEP","Sagardeep Alloys Limited","SAGARDEEP.NS"
1589,"SAGCEM","Sagar Cements Limited","SAGCEM.NS"
1590,"SAGILITY","Sagility India Limited","SAGILITY.NS"
1591,"SAH","Sah Polymers Limited","SAH.NS"
1592,"SAHYADRI","Sahyadri Industries Limited","SAHYADRI.NS"
1593,"SAIL","Steel Authority of India Limited","SAIL.NS"
1594,"SAILIFE","Sai Life Sciences Limited","SAILIFE.NS"
1595,"SAKAR","Sakar Healthcare Limited","SAKAR.NS"
1596,"SAKHTISUG","Sakthi Sugars Limited","SAKHTISUG.NS"
1597,"SAKSOFT","Saksoft Limited","SAKSOFT.NS"
1598,"SAKUMA","Sakuma Exports Limited","SAKUMA.NS"
1599,"SALASAR","Salasar Techno Engineering Limited","SALASAR.NS"
1600,"SALONA","Salona Cotspin Limited","SALONA.NS"
1601,"SALSTEEL","S.A.L. Steel Limited","SALSTEEL.NS"
1602,"SALZERELEC","Salzer Electronics Limited","SALZERELEC.NS"
1603,"SAMBHAAV","Sambhaav Media Limited","SAMBHAAV.NS"
1604,"SAMHI","Samhi Hotels Limited","SAMHI.NS"
1605,"SAMMAANCAP","Sammaan Capital Limited","SAMMAANCAP.NS"
1606,"SAMPANN","Sampann Utpadan India Limited","SAMPANN.NS"
1607,"SANATHAN","Sanathan Textiles Limited","SANATHAN.NS"
1608,"SANCO","Sanco Industries Limited","SANCO.NS"
1609,"SANDESH","The Sandesh Limited","SANDESH.NS"
1610,"SANDHAR","Sandhar Technologies Limited","SANDHAR.NS"
